wave,question_id,harmonized_name,section,stem_text,item_text,response_scale,notes
y2016,,dem_military_support,Democracy,,,1=Support a military government; 2=Under no circumstance support a military government,Not included in this wave
y2017,,dem_military_support,Democracy,,,1=Support a military government; 2=Under no circumstance support a military government,Not included in this wave
y2018,,dem_military_support,Democracy,,,1=Support a military government; 2=Under no circumstance support a military government,Not included in this wave
y2020,P21STM,dem_military_support,Democracy,,"Would you support a military government to replace the democratic government if things get very difficult, or you would under no circumstance support a military government?",1=Support a military government; 2=Under no circumstance support a military government,Wording stable across waves
y2023,P20STM,dem_military_support,Democracy,,"Would you support a military government to replace the democratic government if things get very difficult, or you would under no circumstance support a military government?",1=Support a military government; 2=Under no circumstance support a military government,Wording stable across waves
y2024,,dem_military_support,Democracy,,,1=Support a military government; 2=Under no circumstance support a military government,Not included in this wave
y1995,,dem_nondem_ok,Democracy,,,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Not included in this wave
y1996,,dem_nondem_ok,Democracy,,,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Not included in this wave
y1997,,dem_nondem_ok,Democracy,,,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Not included in this wave
y1998,,dem_nondem_ok,Democracy,,,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Not included in this wave
y2000,,dem_nondem_ok,Democracy,,,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Not included in this wave
y2001,,dem_nondem_ok,Democracy,,,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Not included in this wave
y2002,,dem_nondem_ok,Democracy,,,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Not included in this wave
y2003,,dem_nondem_ok,Democracy,,,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Not included in this wave
y2004,,dem_nondem_ok,Democracy,,,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Not included in this wave
y2005,,dem_nondem_ok,Democracy,,,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Not included in this wave
y2006,,dem_nondem_ok,Democracy,,,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Not included in this wave
y2007,,dem_nondem_ok,Democracy,,,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Not included in this wave
y2008,,dem_nondem_ok,Democracy,,,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Not included in this wave
y2009,,dem_nondem_ok,Democracy,,,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Not included in this wave
y2010,,dem_nondem_ok,Democracy,,,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Not included in this wave
y2011,,dem_nondem_ok,Democracy,,,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Not included in this wave
y2013,,dem_nondem_ok,Democracy,,,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Not included in this wave
y2015,,dem_nondem_ok,Democracy,,,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Not included in this wave
y2016,P44STMB,dem_nondem_ok,Democracy,"Do you strongly agree, agree, disagree, or strongly disagree with the following statements?",I wouldn't mind a non-democratic government came to power if it can solve the problems.,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Wording stable across waves
y2017,,dem_nondem_ok,Democracy,,,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Not included in this wave
y2018,,dem_nondem_ok,Democracy,,,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Not included in this wave
y2020,P22STM.B,dem_nondem_ok,Democracy,"Do you strongly agree, agree, disagree, or strongly disagree with the following statements?",I wouldn't mind a non-democratic government came to power if it can solve the problems.,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Wording stable across waves
y2023,P18STM.B,dem_nondem_ok,Democracy,"Do you strongly agree, agree, disagree, or strongly disagree with the following statements?",I wouldn't mind a non-democratic government came to power if it can solve the problems.,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Wording stable across waves
y2024,,dem_nondem_ok,Democracy,,,1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree,Not included in this wave
y1995,p21,dem_satisfaction,Democracy,,"In general, would you say that you are very satisfied, quite satisfied, not very satisfied, or not at all satisfied with the working of the democracy in (country)?",1=Very satisfied; 2=Quite satisfied; 3=Not very satisfied; 4=Not at all satisfied,Wording stable across waves
y1996,p20,dem_satisfaction,Democracy,,"In general, would you say that you are very satisfied, quite satisfied, not very satisfied, or not at all satisfied with the working of the democracy in (country)?",1=Very satisfied; 2=Quite satisfied; 3=Not very satisfied; 4=Not at all satisfied,Wording stable across waves
y1997,sp32,dem_satisfaction,Democracy,,"In general, would you say that you are very satisfied, quite satisfied, not very satisfied, or not at all satisfied with the working of the democracy in (country)?",1=Very satisfied; 2=Quite satisfied; 3=Not very satisfied; 4=Not at all satisfied,Wording stable across waves
y1998,sp29,dem_satisfaction,Democracy,,"In general, would you say that you are very satisfied, quite satisfied, not very satisfied, or not at all satisfied with the working of the democracy in (country)?",1=Very satisfied; 2=Quite satisfied; 3=Not very satisfied; 4=Not at all satisfied,Wording stable across waves
y2000,P30ST,dem_satisfaction,Democracy,,"In general, would you say that you are very satisfied, quite satisfied, not very satisfied, or not at all satisfied with the working of the democracy in (country)?",1=Very satisfied; 2=Quite satisfied; 3=Not very satisfied; 4=Not at all satisfied,Wording stable across waves
y2001,p45st,dem_satisfaction,Democracy,,"In general, would you say that you are very satisfied, quite satisfied, not very satisfied, or not at all satisfied with the working of the democracy in (country)?",1=Very satisfied; 2=Quite satisfied; 3=Not very satisfied; 4=Not at all satisfied,Wording stable across waves
y2002,p33st,dem_satisfaction,Democracy,,"In general, would you say that you are very satisfied, quite satisfied, not very satisfied, or not at all satisfied with the working of the democracy in (country)?",1=Very satisfied; 2=Quite satisfied; 3=Not very satisfied; 4=Not at all satisfied,Wording stable across waves
y2003,p15st,dem_satisfaction,Democracy,,"In general, would you say that you are very satisfied, quite satisfied, not very satisfied, or not at all satisfied with the working of the democracy in (country)?",1=Very satisfied; 2=Quite satisfied; 3=Not very satisfied; 4=Not at all satisfied,Wording stable across waves
y2004,p14st,dem_satisfaction,Democracy,,"In general, would you say that you are very satisfied, quite satisfied, not very satisfied, or not at all satisfied with the working of the democracy in (country)?",1=Very satisfied; 2=Quite satisfied; 3=Not very satisfied; 4=Not at all satisfied,Wording stable across waves
y2005,p18st,dem_satisfaction,Democracy,,"In general, would you say that you are very satisfied, quite satisfied, not very satisfied, or not at all satisfied with the working of the democracy in (country)?",1=Very satisfied; 2=Quite satisfied; 3=Not very satisfied; 4=Not at all satisfied,Wording stable across waves
y2006,p21st,dem_satisfaction,Democracy,,"In general, would you say that you are very satisfied, quite satisfied, not very satisfied, or not at all satisfied with the working of the democracy in (country)?",1=Very satisfied; 2=Quite satisfied; 3=Not very satisfied; 4=Not at all satisfied,Wording stable across waves
y2007,p12st,dem_satisfaction,Democracy,,"In general, would you say that you are very satisfied, quite satisfied, not very satisfied, or not at all satisfied with the working of the democracy in (country)?",1=Very satisfied; 2=Quite satisfied; 3=Not very satisfied; 4=Not at all satisfied,Wording stable across waves
y2008,p22st.a,dem_satisfaction,Democracy,,"In general, would you say that you are very satisfied, quite satisfied, not very satisfied, or not at all satisfied with the working of the democracy in (country)?",1=Very satisfied; 2=Quite satisfied; 3=Not very satisfied; 4=Not at all satisfied,Wording stable across waves
y2009,p12st.a,dem_satisfaction,Democracy,,"In general, would you say that you are very satisfied, quite satisfied, not very satisfied, or not at all satisfied with the working of the democracy in (country)?",1=Very satisfied; 2=Quite satisfied; 3=Not very satisfied; 4=Not at all satisfied,Wording stable across waves
